text;label
恶魔系战宠，幻焰兽，这名字就带感！感觉苏平要靠星宠一路逆袭了！👍;2
幻焰兽是稀有品种？那可得好好培养啊！期待苏平和怪猫的互动！😂;2
科技发达但以星宠为尊？这个设定有点反套路啊，感觉会很有趣！🤩;2
战宠决定国家地位？这直接把星宠抬到神坛了啊！作者这是要搞大帝国争霸吗？🤔;2
感觉苏平这次的开局有点刺激啊，直接接触到稀有星宠，别人还在撸基础款呢！🤣;2
女鬼居然是幻焰兽！这反转我喜欢！作者你继续保持！👏;2
幻境和火焰掌控…这幻焰兽听起来有点危险啊，希望苏平能驯服它！🙏;2
稀有品种，昂贵价格…感觉苏平捡了个大便宜！这波啊，直接起飞！🚀;2
这种设定，感觉后面肯定会有各种星宠的进化和战斗！想想就热血沸腾！🔥;2
又是科技发达，又是星宠为王，作者，你确定这不是在玩赛博朋克+异兽流？🙄;0
幻焰兽？听起来就是个麻烦精，作者别给主角安排太多的烂摊子啊！😩;0
战宠决定国家命运？这有点太扯了吧，作者逻辑能不能严谨一点？😒;0
感觉这种设定容易崩坏，希望作者能好好把握住！🙏;0
恶魔系战宠…总觉得会很邪恶，希望苏平不要被它控制！😨;0
稀有品种有什么用，关键是能不能提升实力！别到时候只是个花瓶！😤;0
这种设定，感觉就是为了给主角提供各种福利，太过于理想化了！👎;0
幻焰兽，听名字就不好惹，希望苏平别轻易相信它！🤨;0
感觉作者在强行堆设定，缺乏铺垫，阅读体验有点差！😔;0
这种星宠文，后期肯定会变成主角的后宫团，想想就腻歪！🤮;0
幻焰兽，幻焰兽，听着就让人想起那些爱玩弄人心的妖精！哼！😠;0
战宠为王？那人类还有什么用？感觉人类地位太低了！🤔;0
这种设定，感觉就是为了让主角更容易获得力量，太过于简单粗暴了！🤦‍♀️;0
幻焰兽，恶魔系…感觉作者是想写一个黑暗流的星宠文？😈;0
科技发达，却依赖星宠？这科技是摆设吗？作者你好好解释一下！🤨;0
感觉苏平的运气也太好了吧，随便遇到一只稀有星宠，这主角光环开得也太大了！😒;0
幻焰兽，幻焰兽，希望作者不要把这只猫写成只会卖萌的废柴！🙏;0
这种设定，感觉就是为了吸引眼球，缺乏深度！😔;0
期待后续发展，看看苏平如何在这个星宠世界里生存下去！加油！💪;2
幻焰兽，好名字！感觉苏平和它会成为一对强大的搭档！✨;2
哈哈哈哈，这兄妹关系也太逗了吧！小时候的苏平绝对是恶魔本尊！;2
笑死我了，这反转剧情，绝了！作者你过来，让我抱抱你！😂;2
妹妹一定是记仇了，这报复手段太可爱了！🤣;2
果然，没有金手指的男主都是要遭罪的！😭;0
兄妹相爱相杀，这设定我喜欢！👍;2
看到苏平提心吊胆的样子，我替他捏一把汗！😅;0
星宠战师学院啊，那可是高人一等的存在！苏平这普通人的身份，注定要被虐了！;0
呜呜呜，没有原核天赋，这辈子就只能仰望星宠战师了…太惨了！😢;0
感觉苏凌玥以后要成为一个腹黑大小姐！😈;0
作者，别让苏平太惨了！给他点补偿吧！🙏;2
这苏平，从小就树敌啊，真是自作孽！🤦‍♀️;0
妹妹的星宠肯定很厉害吧？期待后续剧情！🤩;2
这种设定，感觉苏平要开始逆袭了！💪;2
啧啧，这兄妹俩，一个比一个精！😏;0
果然，天才总是孤独的，而普通人只有被欺负的份！😔;0
期待妹妹给哥哥制造更多“惊喜”！😜;2
这种剧情，我已经在无数小说里看过了…套路！😒;0
感觉苏平的灾难生活才刚刚开始…捂脸！😨;0
妹妹一定是把苏平小时候的恶作剧都记在心里了！😂;2
没天赋就没天赋呗，看苏平怎么用智慧取胜！😎;2
这作者是想写一个“废柴逆袭”的故事吗？🤔;1
妹妹的笑容一定很甜，但背后肯定藏着刀子！🔪;0
这种设定，很容易触发主角金手指开光啊！期待！✨;2
感觉苏平以后要成为妹妹的“垫脚石”了…心疼！💔;0
这种兄妹关系，简直是小说里的标配！👍;2
看到这里，我已经开始嗑他们的CP了！磕起来！🥳;2
唉，命运弄人啊，明明是兄妹，却要互相折磨…叹气！😔;0
感觉苏平要开始走上“搞笑”路线了！期待他的黑历史！🤣;2
这作者文笔不错，就是这剧情有点老套…😐;1
妹妹一定是想让哥哥体验一下“被惊吓”的滋味！报复心理！😈;0
妹妹这睚眦必报的性格，爱了！苏平：你等着瞧，姐要让你知道花儿为什么这样红！😂;2
果然，女主光环一开，男主就要变废柴了…这剧情我熟！;0
哈哈哈哈，苏凌玥的表情已经写在脸上了：“怕你摔坏了我的宝贝弟弟，影响我心情！” 简直了！;2
这种兄妹相残的设定，古套但真香。作者继续加油，想看更多苏平的逆袭！;2
考上星宠名校？听起来就很厉害的样子，苏平这下彻底没脸了吧…;0
妹妹也太傲娇了吧！明明心里还是有点担心，嘴上却说得这么刻薄。傲娇属性满点！🌸;2
啧啧，早有预感，这妹妹后续肯定会后悔。剧情走向已经写在脑子里了。;0
苏平：我裂开了！这妹妹是想让我原地去世吗？😂;2
感觉苏平的黑化之路要开始了… 期待！😈;2
这种设定，男主肯定有隐藏的身份或者绝世功法！不接受反驳！;2
妹妹的嫌弃值+100！苏平：我谢谢你啊！🙄;0
啧，这苏凌玥，典型的“我为我自己好”型恶毒妹妹。;0
感觉作者想走一条“废柴逆袭”的路线啊，套路满满！不过我喜欢！👍;2
妹妹的智商是不是有点感人？摔了头就怀疑人生？;0
哈哈哈哈，苏平的内心OS：我真的会谢！这恶作剧开得有点大啊。🤣;2
这种剧情，我猜苏平肯定会扮猪吃老虎，然后狠狠打脸妹妹！😎;2
感觉苏平的身体被接管后，性格都变了，变得有点腹黑了呢。😏;2
妹妹啊妹妹，你成功引起了我的反感。请不要再出来蹦跶了！🙏;0
这种设定，看过太多了。希望作者能出点新意吧。不然就有点无聊了。;0
果然，天才少女都是用来衬托男主的。苏平，加油！💪;2
妹妹的表情包已经准备好了：(￣_,￣ )  苏平：我真的无语了。;0
感觉苏平的父母更偏爱妹妹啊，这才能导致妹妹这么嚣张。;0
这种剧情，我只想说：好戏才刚刚开始！🍿;2
妹妹的“关心”简直是赤裸裸的嘲讽！苏平：我选择沉默。🤐;0
感觉苏平的逆袭之路会很精彩，我已经迫不及待想看下去了！🤩;2
这种兄妹关系，简直是塑料姐妹花！😂;2
妹妹的傲慢，苏平的无奈，作者把人物的性格刻画得淋漓尽致！👏;2
感觉苏平的身体里住着一个老司机，稳住，别冲动！😂;2
妹妹这种行为，简直就是PUA！苏平：我需要心理治疗！;0
这种剧情，我猜苏平肯定会遇到一个神秘的师傅，然后获得强大的力量！🙏;2
凌玥这也太real了吧，反手就是一波操作，告状都不让，绝了！;2
哈哈哈哈，这妹妹是真带劲！泼妇属性max！😂;2
果然是刀子嘴豆腐心，先骂再关心，典型的傲娇属性。;2
凌玥：我忍了！苏平：你根本没忍！🤣;2
看到这儿，我感觉我妈的形象也跟着凌玥一起崩了… 感觉苏平才是正常人啊！;0
凌玥这性格，估计是女主光环压不住了，非要当霸道总裁。;0
告状都不让，这妹妹是把苏平当成外人了吗？有点伤心啊…;0
感觉苏平的智商受到了侮辱，凌玥的攻击性也太强了。;0
作者是想塑造一个反差萌的妹妹人设吗？但感觉有点用力过猛了。;0
凌玥：你脑子不好使，我帮你撞一下！这逻辑…服了！;0
哈哈，这“哐”的一声，太有画面感了！作者功力不错！;2
凌玥这威胁方式，直接把我笑喷了！😂 抹脖子手势，666！;2
妹妹太凶了，苏平一定是上辈子欠了她几辈子债！;0
凌玥：我就是来炸场子的！苏平：我只想安静吃饭…;0
这种性格的妹妹，以后苏平恋爱肯定要被拆台。预见未来！;0
凌玥的快乐建立在苏平的痛苦之上，果然是兄妹相残的经典桥段。;0
感觉凌玥的智商碾压苏平，虽然她自己也…不太高？😂;2
凌玥：我就是来给你添堵的！苏平：我怀疑你存在是为了让我黑化。;0
凌玥这性格，在古代肯定是个女将军！飒！;2
看到凌玥这样，我突然觉得苏平挺可怜的… 默默心疼一秒。;0
作者，请给苏平加点buff吧！他需要保护自己！🙏;2
凌玥：别让妈知道我欺负你！苏平：我…我还能说什么？;0
这种妹妹，送去当特工肯定很厉害，但估计会把上司气死。;0
凌玥：我就是你的天敌！苏平：我只想做个普通人…;0
感觉凌玥的“关心”方式有点特殊… 暴力解决一切问题？;0
哈哈哈哈，这兄妹俩的互动，承包了我一天的笑点！😂;2
凌玥：你最好夹着尾巴做人！苏平：我…我还是去吃我的饭吧。;0
凌玥这性格，估计是看了太多霸道总裁文了。;0
感觉苏平的心理承受能力很强，才能忍受凌玥的暴行。👍;2
凌玥：我就是来搞事情的！苏平：我只想安静当个咸鱼…;0
靠，这兄弟俩的恩怨情仇，直接上升到星宠层面了，作者这是要写一部大型狗血剧吗？;0
笑死，从小就黑化，这弟弟绝对是反派预备役！😂;2
果然，没有绝对的善恶，只有不同的立场。妹妹也挺记仇的啊。;1
厌恶星宠还研究星宠，这人设有点矛盾啊，作者能解释一下吗？;0
感觉这弟弟的智商有点…离线？得罪亲妹妹这种操作，真的服了。;0
哈哈哈哈，餐盒里放毛毛虫，这操作太损了！简直是童年杀手！🤣;2
妹妹现在肯定想把哥哥的星宠拆了重建吧？想想就刺激！;2
这种设定好俗套啊，能不能来点新鲜的？感觉作者有点灵感枯竭了。;0
果然是主角光环照耀下的悲惨配角，注定要被妹妹碾压的命运。😭;0
期待一下妹妹的反击！狠狠地打脸哥哥！👊;2
看到这里，我突然觉得我家的弟弟也挺可爱的…虽然也很皮。😅;2
这作者是想通过这种方式来探讨亲情和竞争的主题吗？有点深了啊。;1
感觉这弟弟的动机有点黑暗啊，是为了打败妹妹的星宠，还是为了别的？;0
妹妹：老娘的童年没了！😡;0
这种设定，我给8.5分，扣的0.5分是因为太虐了。;2
看到这种兄弟的剧情，我不禁想起了XX游戏里的那对宿命CP…;1
果然，最了解你的人，往往也是最能打败你的人。;0
默默为哥哥点个蜡…希望他能找到击败妹妹的方法。🕯️;0
这种设定，在无限流小说里见过很多次了，作者可以尝试加入一些新的元素。;1
感觉这星宠世界有点危险啊，一个不小心就会被碾压成渣。😨;0
妹妹的星宠一定是超级厉害的！期待看到她的登场！🤩;2
这作者的文笔还不错，就是剧情有点老套。;1
哥哥的黑历史真是多啊，简直是集各种恶行于一身。;0
妹妹：你当年欠我的，这次我一定要加倍讨回来！😈;0
这种设定，很容易让人产生代入感，毕竟谁小时候没做过一些恶作剧呢？;2
感觉这哥哥的结局不会太好…大概率会被妹妹打成猪头吧？🐷;0
期待后续剧情，看看哥哥是如何逆袭的！💪;2
这作者是故意想让读者讨厌这个哥哥吗？太成功了！😂;2
这种设定，简直是为主角团制造麻烦的绝佳方式！;1
哥哥：我错了，我再也不敢了！ (然而并没有用) 😭;0
妹妹的形象瞬间高大起来！果然是女主角光环！✨;2
