text;label
This cliff is cursed, I swear. Just stay away from it, Su Ming! ‍;0
The description of the typhoon-like wind is amazing! The author's writing is getting better.;2
Another near-death experience for Su Ming... is this his daily routine?;0
I'm already shipping Su Ming and Xiao Hong. They're such a dynamic duo!;2
That bottle better not break! All that effort for nothing?!;0
Su Ming's composure is admirable. A true protagonist!;2
This feels like a setup for something bigger. I'm bracing myself for a plot twist.;0
Xiao Hong's grin is so mischievous! What's that little monkey up to?;0
The author is a sadist, I'm convinced. Just when you think things are going well... BAM!;0
Golden liquid + Mysterious rock + Giant centipedes = Recipe for disaster!;2
I wonder if the centipedes are guarding something... or *are* something.;1
Su Ming's luck is running out. He needs a power-up ASAP!;0
Xiao Hong is the MVP! Seriously, give that monkey a reward!;2
This is getting intense! I need a snack to cope.;1
The way the author describes the fall is so vivid! I can almost feel it.;2
I'm starting to suspect the rock is sentient... and angry.;0
Su Ming is a genius for using the rope like that. Strategic thinking!;2
Please tell me the golden liquid isn't poison!  My anxiety can't handle it.;0
Xiao Hong is such a loyal companion! A rare find in these novels.;2
This author is playing with our emotions! Stop the suspense!;0
I'm calling it now, the golden liquid will give Su Ming a new ability.;2
Dark Dragon's Saliva... sounds like a recipe for disaster!;2
This monkey is too cute when it's angry!  Author-nim, more monkey scenes please!;2
Su Ming is so nonchalant even while falling off a mountain. Peak MC vibes.;2
Half the Saliva? Su Ming is playing the long game with this monkey, I see.;1
Those centipedes are creepy AF.  I'm getting shivers just reading this.;0
The author is really good at building tension! The chase scene is intense!;2
Is this the start of a beautiful partnership? Su Ming and the little monkey, name a better duo. I'll wait.;2
Seriously, Dark Dragon's Saliva? What does it even *do*?!;0
The monkey's hissing is adorable. I want one!;2
Plot armor is strong with this one. They conveniently know the mountain's secrets.;0
I bet the black stone is important later. It's always the seemingly insignificant things...;1
Su Ming is such a tease offering half the Saliva. The monkey's reaction was priceless!;2
Centipedes giving up so easily? Feels a bit anticlimactic.;0
"This is giving me ""cultivation to immortality"" vibes, but with a monkey sidekick. I'm here for it!";2
The monkey is definitely hiding something. That sharp gaze says it all.;1
Su Ming's laziness is a mood.  Just casually escaping death.;2
I'm already invested in the monkey's backstory. Author, don't leave us hanging!;2
Dark Dragon's Saliva... sounds like a bad hangover waiting to happen.;0
The description of the centipedes is terrifyingly vivid. Good job, author!;2
This whole situation is just... chaotic good.  I love it.;2
So the centipedes are just... territorial? That's a bit of a letdown.;0
Su Ming is lowkey exploiting the monkey's greed.  It's hilarious.;2
I wonder what the significance of the forest is? New challenges await!;1
The monkey's terror and anger are so well-written! I can practically feel it.;2
Another escape? This is getting repetitive.  Need more plot development!;0
This is the kind of dynamic I live for – a stoic MC and a mischievous companion.;2
The author is setting up a mystery with the black stone. I'm intrigued! ‍;1
Those centipedes are just salty they couldn't catch them.  Serves them right!;2
Honestly, Su Ming is a bit too OP. Where's the struggle?;0
The monkey is a genius for pretending!  Smart little guy.;2
Aww, Su Ming and the monkey are so cute together! Best buds forever!;2
The monkey is a clever little guy! Trading debris for Dark Dragon’s Saliva, what a negotiator!;2
Seriously, a rock for dragon saliva? Su Ming is way too nice. ‍;0
This feels like a slice-of-life interlude in a cultivation novel. A bit slow, tbh.;0
Su Ming’s tribe must be wondering where he disappears to all the time.;2
That monkey’s face after the saliva… pure happiness! I need some dragon saliva in my life.;2
I bet that “stupid rock” is actually super important later on. Author-san, you trickster!;0
Three years of friendship with a monkey? Su Ming is living my best life.;2
This is kinda sweet, but can we get back to the action already? I'm here for the power struggles!;0
The monkey's screeches are probably more eloquent than most web novel characters.;2
I’m picturing the monkey doing a little happy dance after that sip. So adorable!;2
Su Ming is basically a monkey whisperer. This is a useful skill.;2
Dark Dragon's Saliva sounds *expensive*. Su Ming’s generosity is off the charts.;2
That little burp tho!  The monkey has no regrets.;2
Why does the monkey want the saliva so badly? Plot hook?;1
The author is building up the bond between them. Feels like someone’s about to get seriously injured and the other will go berserk.;0
This is a nice break from all the doom and gloom, honestly. A little fluff is good.;2
I’m calling it now, the rock will be the key to unlocking some ancient power. You heard it here first!;1
Su Ming is such a softie. It's endearing.;2
The monkey’s giving me “I’ve made a terrible mistake” vibes with the trade.;0
Is this foreshadowing? Is the monkey secretly a powerful spirit beast?;1
Honestly, I'd trade anything for Dark Dragon's Saliva. What does it even *do*?!;2
This is just...wholesome. I didn’t sign up for wholesome.;0
Su Ming and the monkey, a dynamic duo! Take on the world!;2
The monkey is prioritizing its happiness. I respect that.;2
A rock for saliva. That monkey played 5D chess.;0
Is this a cultivation novel or a wildlife documentary?;2
The clouds leaving is symbolic, right? Like, the immediate danger is over?;1
Su Ming’s smile…it hides a thousand sorrows, I just know it.;0
I bet Su Ming secretly enjoys being drenched. He's probably used to it.;0
;2
;2
;2
;1
…;2
;1
;2
;1
;2
;2
;1
;0
;1
;1
“”;0
‍;0
;0
;1
;0
;2
;0
;2
;2
;0
;2
;0
;0
;0
…;2
;0
;2
;2
;2
;2
…;2
;0
…;0
;0
;2
;0
…;2
OS;0
;2
;2
…;0
flag;0
;2
;0
;2
;0
…;2
;2
;0
();2
;0
;1
;2
“”;2
“”;0
;2
YYDS;2
;2
;2
;2
;2
;0
;0
;2
;1
;1
“”;0
;0
(ง •̀_•́)ง;2
;1
();2
;2
;1
;1
;0
;2
;2
;2
;1
;2
;0
;0
;2
;2
;1
(ಡωಡ)hiahiahia;0
;2
;2
;0
;2
YYDS;2
;2
;0
…;2
;2
;2
…;2
;2
;2
;2
;0
;1
;2
;2
;2
;0
;0
;2
;1
;0
;2
CP;2
;0
;0
…BOSS;0
;2
;2
;2
;2
;2
…;0
;2
;1
“”;2
(ಡωಡ)hiahiahia;0
…;0
;2
“”;0
;2
“”;0
…;0
…;2
;2
……;0
“”…;0
…;1
;0
…;2
;2
;2
+;1
(ง •̀_•́)ง;2
“”…;2
;0
;2
…;0
;2
;2
;2
(ง •̀_•́)ง;0
…;0
;2
…;0
YYDS;2
;2
(ಡωಡ)hiahiahia;2
;0
;2
;2
;1
;2
;0
;0
;0
…(*/ω*);2
;2
;2
;0
"(_;)";1
;0
;0
;2
;1
;2
;0
(´ω);0
…;1
;0
"(இдஇ;)";2
;2
;2
;2
;0
OS;0
;0
“”;0
;0
;2
;0
;2
;1
…;1
;0
;2
;0
“”;0
;0
;0
;0
;1
;2
;1
;0
;2
;0
;0
;2
;2
;1
;2
;0
;0
;2
;0
...;0
;2
BOSS;0
;0
;0
;0
“”;2
…;0
();2
(°°;0
;2
;0
;0
;2
;0
;0
;0
;2
;0
;0
“”;0
;2
;2
;0
YYDS!;2
;0
;2
;0
();0
;0
“”;0
(‵′);0
;0
();0
“”“”;0
(ง •̀_•́)ง;2
;0
;0
“”;0
;0
(´ω`);0
;0
;2
(๑´`๑);2
;0
;0
;2
(ಡωಡ)hiahiahia;2
;0
(๑•̀•́)و;2
;0
;1
NPC;0
;2
;0
(•́•̀);0
(ง •̀_•́)ง;2
;2
ERROR: No comments parsed;
ERROR: No comments parsed;
;2
;2
;0
;1
;2
……;0
…;0
…drama queen;2
;0
;0
;0
;2
;2
;0
;2
‍;2
…;1
;2
“”;0
…;0
;2
;0
XX;1
;2
;2
;0
/;1
